9 11 94 133 1688 60 6
15 12 65 119 1690 60 6
17 8 99 133 1690 60 6
22 21 90 119 1690 60 6
12 15 93 135 1692 60 6
16 17 84 134 1694 60 6
13 15 86 111 1688 60 6
13 14 78 109 1690 60 6
18 19 93 133 1688 60 6
30 17 95 124 1690 60 6
10 14 79 110 1692 60 6
11 9 80 118 1688 60 6
15 11 83 133 1690 60 6
14 10 103 127 1690 60 6
11 9 97 124 1692 60 6
11 10 94 132 1688 60 6
88 63 71 101 1692 70 6
10 10 21 82 1692 70 6
14 12 72 93 1692 70 6
11 12 22 86 1690 70 6
102 101 77 103 1692 70 6
83 92 76 111 1692 70 6
16 11 88 109 1692 70 6
12 10 95 132 1682 70 6
25 26 77 109 1684 70 6
13 8 87 132 1688 70 6
10 8 90 127 1690 70 6
11 10 95 134 1688 70 6
20 20 77 124 1692 70 6
10 8 102 125 1694 70 6
11 10 90 117 1688 70 6
10 8 111 142 1690 70 6
13 14 92 132 1686 70 6
32 23 48 132 1364 70 6
11 11 99 125 1364 70 6
15 18 104 133 1354 40 6
13 21 118 135 1358 40 6
109 61 101 134 1358 40 6
9 9 101 126 1358 40 6
21 28 110 132 1356 40 6
11 10 107 134 1356 40 6
14 14 105 132 1356 40 6
11 14 102 124 1354 40 6
14 14 105 127 1354 40 6
12 16 110 132 1352 40 6
16 29 107 127 1352 40 6
13 11 112 134 1350 40 6
14 8 87 124 1380 40 6
15 15 99 125 1376 40 6
12 11 106 132 1376 40 6
15 14 104 119 1350 40 6
14 12 108 127 1352 40 6
20 8 130 141 1352 40 6
37 20 100 148 1368 69 6
12 7 123 159 1652 69 6
25 30 78 111 1654 69 6
24 23 63 124 1652 69 6
16 14 100 133 1652 69 6
20 24 100 127 1650 69 6
16 13 98 127 1646 69 6
18 10 88 134 1650 69 6
34 16 113 140 1650 69 6
32 14 123 150 1650 69 6
14 11 120 141 1650 69 6
24 7 120 151 1650 69 6
10 9 92 134 1690 150 6
20 25 92 135 1652 100 6
24 15 118 149 1650 100 6
126 108 106 141 1660 100 6
10 8 74 103 1662 100 6
28 22 43 124 1710 100 6
10 9 90 124 1710 100 6
19 11 120 143 1658 100 6
23 44 93 126 1358 100 6
32 28 101 126 1358 100 6
23 28 92 124 1360 100 6
37 33 97 125 1360 100 6
17 13 83 132 1360 100 6
28 26 48 124 1356 100 6
14 12 93 124 1352 100 6
21 18 108 134 1362 100 6
14 14 84 126 1358 100 6
12 10 89 126 1356 100 6
11 11 78 116 1362 120 6
16 15 70 124 1632 100 6
20 23 56 118 1656 80 6
13 11 88 118 1656 80 6
11 13 96 128 1654 80 6
19 16 93 132 1656 80 6
21 20 67 94 1656 80 6
20 19 64 103 1654 80 6
12 13 91 112 1648 80 6
12 14 104 127 1648 80 6
15 11 83 118 1646 80 6
12 15 86 124 1646 80 6
14 10 97 132 1646 80 6
31 25 78 134 1648 80 6
11 12 95 133 1648 80 6
16 9 100 127 1648 80 6
11 11 102 127 1648 80 6
17 17 102 135 1648 80 6
10 8 101 136 1646 80 6
8 10 61 95 1690 211 6
25 11 77 103 1686 211 6
18 14 64 134 1692 143 6
17 15 115 149 1682 143 6
18 12 101 141 1694 60 6
9 7 85 119 1696 100 6
9 8 105 133 1698 100 6
6 6 105 133 1694 100 6
10 7 86 126 1694 100 6
31 32 106 130 1626 70 6
12 9 91 124 1626 70 6
13 12 87 134 1628 70 6
16 13 81 128 1626 70 6
21 19 96 117 1626 70 6
9 9 91 119 1626 70 6
14 10 96 132 1624 70 6
12 10 88 124 1624 70 6
14 12 75 110 1624 70 6
10 9 100 133 1624 70 6
12 10 91 131 1624 70 6
13 10 98 135 1624 70 6
16 13 110 132 1626 70 6
18 14 90 127 1624 70 6
14 8 94 121 1624 70 6
12 7 103 126 1626 70 6
16 14 79 126 1626 70 6
10 8 99 134 1628 70 6
42 37 12 134 1624 70 6
10 13 101 123 1624 70 6
8 8 93 122 1622 70 6
14 11 91 134 1696 85 6
11 12 102 150 1696 85 6
18 8 130 150 1698 85 6
16 12 136 156 1696 85 6
10 8 83 124 1352 80 6
12 10 84 125 1352 80 6
14 18 91 124 1354 80 6
11 9 92 133 1356 80 6
15 11 89 140 1352 80 6
14 10 82 132 1356 80 6
11 9 112 127 1360 40 6
13 12 91 126 1358 40 6
15 12 104 126 1358 40 6
17 17 78 118 1358 50 6
9 15 107 133 1358 50 6
6 7 98 111 1358 50 6
11 10 93 127 1360 50 6
31 40 93 125 1376 40 6
67 60 56 124 1668 40 6
96 95 69 132 1664 40 6
18 18 91 126 1666 40 6
10 10 91 119 1668 40 6
19 21 115 140 1666 40 6
11 10 96 125 1374 40 6
39 43 121 140 1362 40 6
8 14 110 125 1362 40 6
12 12 100 133 1358 40 6
15 11 84 124 1362 40 6
14 11 84 126 1358 200 6
15 20 105 135 1362 40 6
24 25 105 125 1362 40 6
46 51 91 133 1364 40 6
49 59 76 132 1364 40 6
57 50 61 124 1362 40 6
609 343 103 140 1364 40 6
65 39 111 126 1364 40 6
13 14 86 102 1366 185 6
10 10 93 116 1364 185 6
17 11 85 124 1362 175 6
38 32 90 125 1358 175 6
60 39 108 133 1360 175 6
17 17 113 143 1362 175 6
30 43 100 126 1360 175 6
15 11 112 141 1360 175 6
9 12 115 141 1360 175 6
28 39 105 134 1360 175 6
107 39 125 143 1364 100 6
44 16 120 141 1364 100 6
39 20 123 141 1362 100 6
58 29 118 143 1362 100 6
43 13 118 141 1360 100 6
53 30 120 143 1362 100 6
64 33 120 141 1360 100 6
32 19 121 142 1360 100 6
18 12 97 126 1360 100 6
17 20 74 127 1362 100 6
50 27 119 143 1364 100 6
33 45 59 132 1364 100 6
25 31 77 126 1364 100 6
18 20 83 126 1362 50 6
14 18 91 134 1360 40 6
42 22 115 135 1628 120 6
30 28 85 133 1360 175 6
22 19 105 126 1358 40 6
21 19 88 133 1360 40 6
27 17 88 132 1356 40 6
22 13 108 125 1356 40 6
17 19 88 132 1356 40 6
19 10 82 126 1360 40 6
36 34 83 133 1306 40 6
208 198 87 127 1306 40 6
20 22 70 127 1308 40 6
13 14 86 133 1306 40 6
14 15 81 125 1306 40 6
43 52 96 127 1308 40 6
15 16 71 126 1690 120 6
16 17 69 125 1692 80 6
17 15 87 133 1692 80 6
52 41 103 134 1694 80 6
15 14 87 126 1794 80 6
15 11 77 110 1696 80 6
24 20 52 110 1692 80 6
16 14 73 124 1696 80 6
20 16 50 126 1694 80 6
106 62 120 150 1694 80 6
35 18 87 125 1694 80 6
22 17 118 142 1694 80 6
198 207 75 141 1692 80 6
709 425 115 156 1694 80 6
192 134 117 150 1694 80 6
83 41 97 127 1694 80 6
58 43 73 252 1692 80 6
103 83 119 149 1692 80 6
76 83 91 134 1694 80 6
44 27 56 128 1692 80 6
69 41 101 126 1692 80 6
31 25 95 135 1694 80 6
41 29 119 148 1694 80 6
25 20 65 126 1694 80 6
18 11 71 133 1684 70 6
26 20 89 135 1684 70 6
15 11 59 126 1686 70 6
17 16 61 134 1686 70 6
15 12 61 125 1688 70 6
39 31 82 127 1690 70 6
12 12 81 140 1690 70 6
15 12 61 127 1686 70 6
17 11 67 132 1688 70 6
16 11 75 140 1690 70 6
14 12 79 127 1688 70 6
15 12 68 127 1688 70 6
17 13 81 127 1686 70 6
15 11 71 132 1690 70 6
16 15 68 140 1688 70 6
37 33 61 159 1688 70 6
14 14 73 125 1688 70 6
25 23 59 124 1688 70 6
24 32 82 125 1688 70 6
18 14 65 150 1688 70 6
18 20 53 124 1692 70 6
17 14 69 127 1690 70 6
17 12 67 116 1690 70 6
30 27 57 125 1690 70 6
37 24 97 132 1358 40 6
12 20 97 134 1356 40 6
16 15 104 132 1356 40 6
12 17 113 135 1354 40 6
14 11 77 127 1322 40 6
16 21 105 125 1322 40 6
21 19 107 126 1320 40 6
10 10 105 132 1324 40 6
13 15 109 127 1322 40 6
27 21 98 116 1696 60 6
31 17 89 124 1368 80 6
23 18 82 118 1368 80 6
83 34 113 151 1370 80 6
48 35 112 150 1368 80 6
39 24 93 119 1366 80 6
51 36 112 148 1368 80 6
32 17 111 149 1368 80 6
16 12 74 124 1364 80 6
38 25 82 124 1362 80 6
31 23 82 116 1364 80 6
24 15 90 124 1364 80 6
40 21 82 116 1364 80 6
27 17 83 126 1364 80 6
27 11 81 126 1364 80 6
32 21 78 132 1364 80 6
26 24 85 124 1364 80 6
43 30 84 124 1364 80 6
21 12 85 111 1362 80 6
27 15 84 116 1362 80 6
44 39 85 124 1362 80 6
44 26 86 125 1364 80 6
29 20 81 108 1364 80 6
28 16 82 111 1366 80 6
38 27 84 117 1364 80 6
44 44 82 125 1364 80 6
46 29 101 133 1364 80 6
40 24 84 124 1364 80 6
28 23 101 132 1364 80 6
72 35 106 135 1366 80 6
31 24 104 132 1364 80 6
37 35 100 132 1364 80 6
23 17 89 118 1362 80 6
44 28 102 134 1362 80 6
35 22 89 116 1362 80 6
53 32 104 134 1364 80 6
64 49 96 133 1364 80 6
62 41 96 134 1362 80 6
72 37 103 135 1364 80 6
57 33 99 134 1366 80 6
99 60 99 133 1358 100 6
47 27 107 135 1356 100 6
16 14 115 132 1356 40 6
35 35 89 126 1358 40 6
26 24 99 126 1360 40 6
47 45 77 127 1362 40 6
30 25 79 127 1362 40 6
15 13 101 134 1362 40 6
20 21 104 134 1362 40 6
15 16 99 126 1360 40 6
19 14 107 127 1362 40 6
16 13 101 127 1362 40 6
20 13 104 132 1360 40 6
21 16 99 127 1360 40 6
23 22 78 127 1364 40 6
38 32 78 132 1360 40 6
37 25 63 127 1362 40 6
25 32 104 141 1358 70 6
23 28 100 151 1358 70 6
16 12 56 111 1362 80 6
20 19 79 108 1362 80 6
14 23 73 124 1360 80 6
27 28 50 124 1362 200 6
13 15 65 111 1364 200 6
25 27 67 124 1364 200 6
27 23 27 110 1362 200 6
15 15 56 126 1364 200 6
33 41 65 124 1360 200 6
20 22 100 127 1354 200 6
25 28 103 132 1356 200 6
26 16 56 141 1356 200 6
67 55 46 125 1356 200 6
13 16 85 133 1373 40 7
16 106 95 127 1353 70 7
188 212 42 143 1353 70 7
188 189 6 148 1353 70 7
170 285 44 125 1353 70 7
22 29 71 125 1353 70 7
25 37 48 134 1353 70 7
5 4 110 135 1694 143 7
286 141 45 125 1356 40 7
302 136 38 124 1356 40 7
10 14 63 93 1656 80 7
23 26 48 84 1656 80 7
17 19 65 94 1658 80 7
25 42 55 94 1656 80 7
17 18 64 94 1658 80 7
25 32 101 125 1630 120 7
12 15 87 126 1626 120 7
41 53 92 141 1360 175 7
22 31 95 133 1362 175 7
16 23 110 134 1358 40 7
26 28 102 134 1374 40 7
359 392 4 140 1374 40 7
36 46 127 151 1687 200 7
63 131 101 151 1687 200 7
12 20 71 116 1687 200 7
14 21 97 141 1687 200 7
12 22 99 140 1687 200 7
11 17 76 125 1687 200 7
12 19 74 127 1687 200 7
11 19 99 133 1687 200 7
11 31 97 134 1687 200 7
13 24 111 135 1687 200 7
17 37 96 134 1687 200 7
13 29 103 133 1687 200 7
18 32 90 133 1687 200 7
12 21 96 133 1687 200 7
18 39 121 143 1687 200 7
15 26 102 126 1687 200 7
18 35 99 127 1687 200 7
16 22 97 141 1658 100 7
15 17 105 141 1658 100 7
11 11 90 117 1362 70 7
18 31 71 108 1360 70 7
16 23 81 117 1698 90 7
33 58 86 103 1353 185 7
36 155 70 103 1353 185 7
12 25 100 119 1353 185 7
22 50 93 118 1353 185 7
26 17 117 140 1372 40 7
32 25 114 134 1372 40 7
25 26 122 142 1372 40 7
23 24 118 141 1370 40 7
37 33 119 143 1374 40 7
35 18 118 140 1372 40 7
38 35 123 141 1372 40 7
25 26 96 118 1372 40 7
47 28 120 141 1374 40 7
24 17 125 142 1372 40 7
36 29 114 133 1372 40 7
51 49 127 157 1372 40 7
42 34 118 134 1372 40 7
34 32 120 140 1374 40 7
33 23 119 135 1376 40 7
18 19 110 132 1372 40 7
29 30 115 133 1370 40 7
38 42 106 132 1374 40 7
42 39 80 118 1374 40 7
29 39 113 132 1374 40 7
39 46 88 119 1372 40 7
53 37 111 134 1372 40 7
34 38 96 126 1372 40 7
51 50 110 127 1372 40 7
32 32 107 126 1376 40 7
11 11 97 132 1356 40 7
21 14 90 140 1362 185 7
15 15 92 140 1360 175 7
24 33 66 124 1358 175 7
9 10 89 117 1366 100 7
20 24 54 133 1696 60 7
30 35 79 124 1698 60 7
19 23 89 126 1696 60 7
20 21 49 101 1362 200 7
165 53 103 119 1387 40 7
44 15 118 134 1687 200 7
249 132 101 135 1358 40 7
9 7 118 141 1358 50 7
81 59 96 111 1376 40 7
46 27 99 126 1360 40 7
155 85 107 126 1353 70 7
60 39 120 135 1353 70 7
68 3 54 190 1227 40 7
153 61 113 156 1360 80 7
18 6 116 126 1358 50 7
69 64 55 126 1666 40 7
118 52 106 127 1670 40 7
247 106 103 132 1668 40 7
136 80 99 119 1666 40 7
28 15 134 149 1664 40 7
24 15 82 109 1370 80 7
26 11 79 101 1370 80 7
29 18 111 135 1370 80 7
17 5 108 140 1366 80 7
25 8 92 117 1364 80 7
19 7 89 110 1360 80 7
25 16 95 119 1356 80 7
10 8 95 127 1354 80 7
21 8 97 118 1360 80 7
361 123 64 118 1360 100 7
705 225 78 252 1358 100 7
593 166 78 141 1360 100 7
79 49 130 158 1360 100 7
501 171 85 134 1356 100 7
187 105 97 134 1360 100 7
239 120 97 132 1358 100 7
1275 276 61 135 1354 100 7
304 87 91 132 1352 100 7
106 28 105 127 1358 40 7
58 10 105 134 1356 40 7
118 44 110 134 1358 40 7
110 35 111 133 1356 40 7
44 17 109 127 1362 40 7
50 18 106 126 1360 40 7
417 106 89 127 1356 40 7
73 17 116 134 1360 40 7
58 13 116 134 1356 40 7
30 12 110 127 1356 40 7
45 19 109 126 1358 40 7
10 14 203 220 1387 40 7
62 74 50 108 1627 40 7
41 42 35 116 1627 40 7
55 49 127 141 1627 40 7
241 195 122 142 1627 40 7
27 20 84 109 1354 40 7
20 16 84 116 1646 80 7
12 14 103 127 1353 185 7
14 17 89 132 1353 185 7
15 16 101 127 1387 40 7
10 10 89 123 1687 80 7
13 9 80 103 1687 80 7
12 8 97 132 1687 80 7
12 11 99 127 1687 70 7
8 9 98 132 1687 70 7
9 6 99 121 1687 70 7
11 10 87 127 1687 70 7
18 11 81 127 1687 100 7
12 11 82 125 1687 100 7
12 13 115 140 1687 100 7
9 8 116 143 1687 100 7
12 7 88 117 1687 100 7
11 7 82 108 1687 100 7
21 21 82 127 1353 50 7
20 26 77 122 1353 50 7
21 18 54 118 1353 50 7
18 15 132 150 1364 70 7
13 10 91 125 1364 70 7
27 18 125 142 1362 70 7
20 22 77 118 1362 70 7
9 10 92 134 1364 70 7
18 11 61 119 1362 70 7
15 11 93 132 1364 70 7
27 17 128 149 1366 70 7
27 30 93 119 1364 70 7
11 9 89 127 1364 70 7
15 11 91 124 1356 70 7
18 17 48 126 1650 69 7
14 12 73 133 1648 69 7
12 8 87 135 1690 150 7
8 7 102 134 1688 150 7
16 12 71 132 1688 150 7
24 17 118 143 1690 150 7
21 14 58 135 1690 150 7
13 11 78 132 1652 100 7
38 25 40 141 1666 100 7
11 10 102 135 1656 100 7
12 14 85 125 1656 100 7
16 13 81 132 1658 100 7
77 54 36 116 1654 80 7
12 8 91 134 1656 80 7
13 12 77 110 1652 80 7
19 14 71 114 1654 80 7
68 61 42 117 1648 80 7
13 11 77 133 1696 100 7
12 9 99 143 1688 100 7
10 11 101 142 1618 70 7
17 18 101 135 1666 40 7
32 31 92 124 1668 40 7
14 15 102 124 1666 40 7
10 9 100 132 1362 175 7
14 11 111 134 1396 120 7
12 9 101 126 1360 40 7
16 13 103 253 1358 40 7
10 10 104 124 1692 70 7
14 12 82 102 1356 40 7
19 21 91 126 1358 40 7
34 34 84 133 1362 40 7
33 27 25 132 1354 40 7
17 17 77 134 1694 80 7
11 10 70 109 1694 60 7
15 10 73 109 1694 60 7
15 15 109 134 1692 60 7
14 8 96 126 1698 60 7
9 6 105 126 1698 60 7
11 12 91 125 1696 60 7
12 8 95 127 1696 60 7
44 36 53 126 1364 80 7
12 16 107 125 1358 40 7
20 14 96 127 1362 40 7
19 16 105 132 1360 40 7
18 20 102 132 1360 40 7
33 27 80 127 1360 40 7
17 13 83 141 1356 200 7
61 67 82 102 1692 300 7
145 133 80 108 1692 300 7
35 49 87 109 1692 300 7
28 37 71 93 1692 300 7
79 78 80 103 1692 300 7
48 42 89 108 1692 300 7
42 35 89 103 1692 300 7
36 32 93 124 1692 300 7
72 65 77 111 1692 300 7
30 27 106 127 1692 300 7
36 29 99 124 1692 300 7
123 87 63 111 1692 300 7
49 44 86 111 1692 300 7
68 57 49 124 1692 300 7
44 28 112 140 1692 300 7
37 46 7 86 1692 300 7
51 53 88 119 1692 300 7
19 17 77 103 1692 300 7
30 25 66 108 1692 300 7
91 80 85 117 1692 300 7
29 27 90 110 1692 300 7
73 59 93 127 1692 300 7
54 58 94 124 1692 300 7
176 128 29 111 1692 300 7
107 140 82 116 1353 300 7
406 366 96 133 1353 300 7
251 303 87 133 1353 300 7
30 28 107 127 1394 120 7
58 51 118 141 1396 120 7
64 60 112 132 1396 120 7
33 19 108 127 1690 70 7
35 20 97 116 1692 70 7
239 204 104 127 1692 70 7
20 15 99 124 1690 70 7
32 25 103 126 1692 70 7
28 28 95 117 1362 40 7
25 23 101 127 1362 40 7
231 284 101 127 1362 40 7
12 62 19 99 1687 80 7
13 38 45 108 1387 50 7
9 19 44 109 1387 50 7
7 29 44 95 1387 50 7
82 246 11 127 1353 70 7
8 58 61 121 1353 70 7
23 56 46 127 1353 70 7
117 257 0 134 1353 70 7
13 59 36 117 1353 70 7
46 61 121 141 1353 70 7
9 15 70 95 1715 50 7
59 43 110 127 1353 70 7
245 395 19 120 1715 50 7
13 13 87 126 1688 60 7
23 24 77 110 1686 60 7
70 54 80 101 1692 70 7
49 48 73 108 1688 70 7
13 14 42 84 1692 70 7
271 317 68 124 1686 70 7
39 25 113 140 1652 69 7
21 9 102 127 1652 69 7
24 12 103 143 1692 143 7
18 17 119 141 1360 180 7
30 18 125 143 1378 40 7
21 23 87 127 1378 40 7
22 11 132 143 1374 40 7
258 330 92 143 1366 40 7
56 26 112 134 1370 40 7
14 13 125 143 1370 40 7
16 15 95 118 1346 40 7
25 25 21 79 1348 40 7
13 13 102 134 1354 40 7
13 16 114 141 1354 40 7
36 12 120 140 1352 40 7
12 12 114 140 1352 40 7
10 11 111 140 1350 40 7
14 36 111 135 1354 40 7
13 26 108 126 1352 40 7
12 33 112 132 1352 40 7
44 4 58 188 1374 40 7
30 7 104 149 1376 40 7
23 6 123 141 1630 100 7
32 24 125 143 1630 100 7
4 5 102 124 1694 100 7
13 6 125 143 1362 180 7
50 25 123 141 1354 50 7
28 20 91 111 1353 50 7
100 61 100 134 1694 80 7
192 116 109 247 1692 80 7
19 39 77 127 1360 150 7
38 101 80 129 1360 150 7
25 29 105 128 1687 80 7
12 12 86 115 1687 80 7
10 15 77 122 1687 80 7
10 15 75 123 1687 80 7
9 24 87 127 1687 80 7
130 314 65 122 1687 80 7
104 172 72 104 1687 80 7
42 125 56 94 1687 80 7
68 162 56 99 1687 80 7
61 140 83 132 1687 80 7
39 108 81 110 1687 80 7
43 118 59 106 1687 80 7
80 162 57 101 1687 80 7
45 120 59 106 1687 80 7
55 106 63 106 1687 80 7
37 113 63 101 1687 80 7
16 13 105 127 1687 80 7
34 43 85 120 1687 80 7
22 22 110 129 1467 100 7
28 27 91 123 1623 100 7
18 34 52 148 1687 150 7
52 48 113 141 1687 200 7
15 31 97 124 1687 200 7
12 27 84 133 1373 40 7
908 903 19 134 1387 40 7
41 42 82 101 1353 70 7
37 68 83 124 1353 70 7
109 118 110 136 1353 70 7
13 26 96 111 1353 70 7
67 137 61 96 1353 70 7
40 60 97 119 1353 70 7
21 24 85 103 1353 70 7
34 42 96 119 1353 70 7
62 72 85 127 1280 100 7
97 64 87 116 1633 300 7
17 25 101 133 1633 250 7
17 16 67 133 1627 40 7
69 56 72 125 1687 80 7
14 15 91 116 1690 60 7
18 11 100 119 1692 70 7
10 10 78 114 1690 70 7
22 20 91 127 1690 70 7
11 15 98 125 1692 70 7
21 19 95 131 1690 70 7
15 12 66 133 1692 70 7
179 42 66 159 1688 70 7
50 29 133 151 1364 70 7
20 13 129 148 1364 70 7
26 10 129 151 1364 70 7
211 119 16 125 1364 70 7
14 10 101 127 1650 70 7
13 10 97 133 1650 70 7
14 12 86 118 1652 70 7
32 33 68 103 1654 70 7
25 11 97 117 1652 70 7
15 14 101 134 1652 70 7
65 53 103 132 1654 70 7
15 13 95 118 1650 70 7
10 9 96 127 1650 70 7
28 17 92 129 1650 70 7
11 10 97 126 1650 70 7
12 13 76 102 1652 100 7
16 21 67 118 1650 100 7
14 11 90 116 1712 100 7
20 12 113 141 1710 100 7
21 15 131 151 1364 120 7
13 12 89 129 1652 80 7
12 11 78 103 1652 80 7
16 16 95 125 1656 80 7
66 54 67 133 1648 80 7
8 7 104 142 1620 70 7
17 11 111 132 1692 70 7
17 24 105 132 1360 40 7
13 12 100 124 1360 40 7
10 12 112 125 1360 40 7
8 10 97 134 1360 40 7
9 13 115 132 1360 40 7
35 40 75 124 1374 40 7
53 62 71 132 1374 40 7
8 10 93 118 1358 130 7
7 7 99 110 1360 130 7
11 15 107 125 1360 130 7
11 13 97 124 1360 130 7
34 29 80 132 1360 130 7
19 21 66 125 1360 40 7
29 37 82 127 1360 40 7
12 10 114 133 1366 185 7
15 20 110 134 1356 175 7
34 30 108 127 1690 70 7
86 56 123 143 1694 70 7
31 31 86 126 1690 70 7
12 15 107 127 1692 70 7
17 12 67 125 1356 40 7
14 11 85 133 1694 80 7
14 25 108 133 1356 40 7
13 26 61 94 1362 200 7
17 17 41 95 1364 200 7
19 11 61 124 1360 200 7
80 46 24 133 1356 200 7
19 20 81 126 1356 200 7
905 583 46 135 1358 200 7
32 31 49 87 1356 200 7
41 21 104 143 1632 200 7
38 27 77 126 1356 200 7
27 28 95 127 1614 200 7
16 65 106 125 1353 70 7
28 33 84 109 1333 40 7
13 11 84 118 1623 100 7
183 102 0 37 1650 69 7
26 4 111 127 1654 69 7
15 11 102 124 1648 69 7
74 46 114 134 1692 70 7
210 181 0 39 1346 100 7
43 45 106 127 1362 40 7
16 16 103 118 1364 40 7
198 284 70 103 1360 200 7
204 209 89 124 1356 200 7
88 115 93 119 1360 200 7
15 13 117 134 1358 200 7
19 13 118 141 1358 200 7
102 127 79 124 1360 200 7
24 14 117 134 1360 200 7
189 214 80 134 1360 200 7
21 9 94 119 1360 200 7
174 180 87 124 1360 200 7
99 174 29 93 1362 200 7
233 211 69 109 1362 200 7
29 18 108 125 1362 200 7
57 78 78 101 1360 200 7
22 29 70 86 1394 220 7
102 112 75 95 1392 220 7
42 63 84 108 1394 220 7
83 76 86 110 1392 220 7
43 36 86 101 1392 220 7
75 73 94 111 1392 220 7
79 90 77 103 1394 220 7
168 174 90 119 1392 220 7
120 96 104 127 1392 220 7
96 112 84 117 1394 220 7
214 220 104 135 1394 220 7
367 270 113 143 1394 220 7
365 268 113 143 1394 220 7
142 151 112 143 1396 220 7
28 13 95 111 1690 70 7
40 18 117 140 1690 70 7
22 18 72 93 1630 140 7
43 51 95 127 1362 40 7
21 16 178 197 1387 40 7
61 35 128 143 1387 40 7
38 22 124 140 1387 40 7
18 20 103 126 1387 40 7
14 34 92 119 1387 40 7
23 27 86 119 1387 40 7
13 20 94 116 1387 40 7
21 18 104 119 1387 40 7
18 20 105 124 1387 40 7
17 24 93 127 1387 40 7
9 21 93 118 1387 40 7
18 22 106 125 1373 40 7
17 22 104 119 1373 40 7
18 14 77 119 1387 40 7
17 21 104 119 1373 40 7
18 23 53 125 1373 40 7
15 19 111 127 1373 40 7
11 15 86 124 1373 40 7
16 15 110 125 1373 40 7
13 23 82 124 1373 40 7
12 19 105 124 1373 40 7
13 17 61 119 1373 40 7
12 42 75 118 1373 40 7
28 8 118 143 1648 69 7
19 15 63 95 1654 100 7
43 34 104 126 1602 40 7
69 41 116 128 1602 40 7
61 42 107 127 1604 40 7
40 31 121 141 1600 40 7
36 23 121 140 1600 40 7
71 43 73 116 1360 300 7
12 11 79 102 1358 300 7
37 34 104 127 1623 100 7
134 200 169 199 1387 40 7
219 206 104 127 1387 40 7
15 16 107 127 1354 70 7
67 80 90 119 1358 70 7
11 9 86 103 1356 70 7
72 67 85 118 1356 70 7
23 13 113 140 1358 70 7
13 12 114 135 1354 70 7
13 14 97 126 1358 70 7
19 14 104 127 1356 70 7
25 10 76 101 1354 70 7
81 46 93 119 1350 70 7
17 19 102 123 1350 70 7
47 32 91 133 1354 70 7
69 54 118 141 1360 130 7
109 59 107 135 1358 175 7
64 37 109 133 1358 175 7
59 42 107 134 1358 175 7
34 18 101 127 1358 175 7
49 33 109 127 1364 50 7
52 32 112 133 1364 50 7
56 31 118 140 1364 50 7
24 25 118 140 1364 50 7
57 43 119 143 1362 50 7
42 25 116 135 1362 50 7
56 37 119 142 1364 50 7
51 35 121 143 1362 50 7
29 16 96 116 1360 40 7
29 16 96 116 1358 40 7
110 71 85 117 1360 40 7
62 34 84 127 1356 40 7
76 51 97 127 1358 40 7
91 58 114 140 1354 40 7
33 23 96 118 1354 40 7
186 121 96 127 1356 40 7
125 83 113 133 1354 40 7
68 38 114 141 1358 40 7
55 32 112 135 1356 40 7
25 18 105 127 1356 40 7
36 23 87 119 1356 40 7
12 13 107 124 1387 40 7
9 14 106 127 1358 100 7
16 8 118 140 1360 100 7
87 71 96 127 1360 100 7
10 9 101 130 1362 120 7
307 377 42 143 1364 120 7
13 16 104 130 1362 120 7
11 8 92 124 1362 120 7
10 8 117 127 1356 50 7
14 11 79 116 1358 300 7
20 15 87 126 1360 300 7
22 18 80 116 1358 300 7
19 12 79 103 1358 300 7
14 10 77 101 1360 300 7
12 16 80 124 1360 300 7
17 10 87 111 1360 300 7
11 8 81 126 1360 300 7
30 17 86 124 1360 300 7
25 16 86 126 1358 300 7
14 10 102 123 1623 100 7
25 22 107 140 1356 120 7
18 24 52 125 1686 143 7
14 5 121 143 1366 60 7
19 24 101 133 1362 175 7
51 20 124 141 1358 40 7
13 13 107 126 1354 40 7
39 40 91 126 1710 100 7
15 18 103 135 1708 100 7
9 13 64 93 1694 211 7
15 14 106 127 1364 130 7
12 18 88 124 1366 175 7
16 20 103 132 1364 100 7
27 27 104 133 1694 70 7
75 125 89 126 1366 40 7
12 13 29 71 1356 300 7
16 13 33 78 1354 300 7
19 20 36 71 1356 300 7
16 27 161 181 1353 200 7
11 7 110 134 1353 200 7
9 4 191 207 1353 200 7
12 10 190 207 1353 200 7
19 19 179 197 1353 200 7
8 9 172 189 1353 200 7
12 17 147 166 1353 200 7
12 15 175 190 1353 200 7
11 12 179 197 1353 200 7
9 12 167 182 1353 200 7
11 8 172 189 1353 200 7
38 46 160 182 1353 200 7
17 21 151 172 1353 100 7
21 29 173 196 1353 100 7
17 10 162 189 1353 100 7
51 57 133 165 1353 100 7
33 36 192 212 1353 100 7
27 32 151 175 1353 100 7
18 28 162 181 1353 100 7
10 17 153 175 1353 100 7
25 28 145 167 1353 100 7
18 26 161 175 1353 100 7
22 38 135 158 1353 100 7
18 39 132 151 1353 100 7
14 27 144 158 1353 100 7
19 24 135 156 1353 100 7
20 22 145 159 1353 100 7
33 32 150 172 1353 100 7
6 12 40 86 1692 70 7
40 4 102 164 1690 70 7
12 19 40 84 1692 70 7
28 7 80 156 1690 70 7
21 4 56 151 1690 70 7
42 15 72 198 1690 70 7
23 18 28 101 1692 70 7
14 12 24 93 1692 70 7
14 12 14 87 1692 70 7
22 3 87 158 1692 70 7
333 62 77 167 1692 70 7
22 8 80 159 1692 70 7
